"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|NL","Actual Total Load [MW] - BZN|NL"
"06.10.2020 12:45 - 06.10.2020 13:00","12239","13730"
"06.10.2020 13:00 - 06.10.2020 13:15","12184","13818"
"06.10.2020 13:15 - 06.10.2020 13:30","12162","13797"
"06.10.2020 13:30 - 06.10.2020 13:45","12088","13672"
"06.10.2020 13:45 - 06.10.2020 14:00","11981","13551"
"06.10.2020 14:00 - 06.10.2020 14:15","11951","13433"
"06.10.2020 14:15 - 06.10.2020 14:30","11982","13345"
"06.10.2020 14:30 - 06.10.2020 14:45","12021","13343"
"06.10.2020 14:45 - 06.10.2020 15:00","12039","13353"
"06.10.2020 15:00 - 06.10.2020 15:15","12102","13327"
"06.10.2020 15:15 - 06.10.2020 15:30","12328","13336"
"06.10.2020 15:30 - 06.10.2020 15:45","12567","13374"
"06.10.2020 15:45 - 06.10.2020 16:00","12758","13460"
"06.10.2020 16:00 - 06.10.2020 16:15","12892","13500"
"06.10.2020 16:15 - 06.10.2020 16:30","13077","13537"
"06.10.2020 16:30 - 06.10.2020 16:45","13357","13604"
"06.10.2020 16:45 - 06.10.2020 17:00","13649","13789"
"06.10.2020 17:00 - 06.10.2020 17:15","13971","14010"
"06.10.2020 17:15 - 06.10.2020 17:30","14287","14296"
"06.10.2020 17:30 - 06.10.2020 17:45","14647","14487"
"06.10.2020 17:45 - 06.10.2020 18:00","14918","14607"
"06.10.2020 18:00 - 06.10.2020 18:15","15058","14375"
"06.10.2020 18:15 - 06.10.2020 18:30","15018","14326"
"06.10.2020 18:30 - 06.10.2020 18:45","15065","14323"
"06.10.2020 18:45 - 06.10.2020 19:00","15133","14443"
"06.10.2020 19:00 - 06.10.2020 19:15","15159","14518"
"06.10.2020 19:15 - 06.10.2020 19:30","15160","14733"
"06.10.2020 19:30 - 06.10.2020 19:45","15202","14762"
"06.10.2020 19:45 - 06.10.2020 20:00","15272","14709"
"06.10.2020 20:00 - 06.10.2020 20:15","15326","14496"
"06.10.2020 20:15 - 06.10.2020 20:30","15282","14290"
"06.10.2020 20:30 - 06.10.2020 20:45","15275","14112"
"06.10.2020 20:45 - 06.10.2020 21:00","15252","13910"
"06.10.2020 21:00 - 06.10.2020 21:15","15192","13689"
"06.10.2020 21:15 - 06.10.2020 21:30","15159","13492"
"06.10.2020 21:30 - 06.10.2020 21:45","15046","13290"
"06.10.2020 21:45 - 06.10.2020 22:00","14884","13063"
"06.10.2020 22:00 - 06.10.2020 22:15","14764","12808"
"06.10.2020 22:15 - 06.10.2020 22:30","14645","12592"
"06.10.2020 22:30 - 06.10.2020 22:45","14498","12371"
"06.10.2020 22:45 - 06.10.2020 23:00","14290","12153"
"06.10.2020 23:00 - 06.10.2020 23:15","14143","12046"
"06.10.2020 23:15 - 06.10.2020 23:30","14068","11858"
"06.10.2020 23:30 - 06.10.2020 23:45","13925","11668"
"06.10.2020 23:45 - 07.10.2020 00:00","13729","11459"
"07.10.2020 00:00 - 07.10.2020 00:15","12929","11316"
"07.10.2020 00:15 - 07.10.2020 00:30","12780","11216"
"07.10.2020 00:30 - 07.10.2020 00:45","12630","11075"
"07.10.2020 00:45 - 07.10.2020 01:00","12453","10933"
"07.10.2020 01:00 - 07.10.2020 01:15","12300","10842"
"07.10.2020 01:15 - 07.10.2020 01:30","12180","10772"
"07.10.2020 01:30 - 07.10.2020 01:45","12072","10652"
"07.10.2020 01:45 - 07.10.2020 02:00","11979","10589"
"07.10.2020 02:00 - 07.10.2020 02:15","11914","10541"
"07.10.2020 02:15 - 07.10.2020 02:30","11891","10560"
"07.10.2020 02:30 - 07.10.2020 02:45","11854","10493"
"07.10.2020 02:45 - 07.10.2020 03:00","11823","10475"
"07.10.2020 03:00 - 07.10.2020 03:15","11781","10525"
"07.10.2020 03:15 - 07.10.2020 03:30","11743","10512"
"07.10.2020 03:30 - 07.10.2020 03:45","11703","10531"
"07.10.2020 03:45 - 07.10.2020 04:00","11683","10464"
"07.10.2020 04:00 - 07.10.2020 04:15","11682","10507"
"07.10.2020 04:15 - 07.10.2020 04:30","11681","10526"
"07.10.2020 04:30 - 07.10.2020 04:45","11717","10540"
"07.10.2020 04:45 - 07.10.2020 05:00","11725","10551"
"07.10.2020 05:00 - 07.10.2020 05:15","11786","10687"
"07.10.2020 05:15 - 07.10.2020 05:30","11891","10750"
"07.10.2020 05:30 - 07.10.2020 05:45","11991","10892"
"07.10.2020 05:45 - 07.10.2020 06:00","12110","11075"
"07.10.2020 06:00 - 07.10.2020 06:15","12335","11401"
"07.10.2020 06:15 - 07.10.2020 06:30","12606","11733"
"07.10.2020 06:30 - 07.10.2020 06:45","12875","12114"
"07.10.2020 06:45 - 07.10.2020 07:00","13161","12449"
"07.10.2020 07:00 - 07.10.2020 07:15","13483","12982"
"07.10.2020 07:15 - 07.10.2020 07:30","13882","13520"
"07.10.2020 07:30 - 07.10.2020 07:45","14206","13913"
"07.10.2020 07:45 - 07.10.2020 08:00","14419","14116"
"07.10.2020 08:00 - 07.10.2020 08:15","14582","14351"
"07.10.2020 08:15 - 07.10.2020 08:30","14666","14434"
"07.10.2020 08:30 - 07.10.2020 08:45","14740","14461"
"07.10.2020 08:45 - 07.10.2020 09:00","14737","14472"
"07.10.2020 09:00 - 07.10.2020 09:15","14650","14422"
"07.10.2020 09:15 - 07.10.2020 09:30","14463","14351"
"07.10.2020 09:30 - 07.10.2020 09:45","14295","14251"
"07.10.2020 09:45 - 07.10.2020 10:00","14180","14235"
"07.10.2020 10:00 - 07.10.2020 10:15","14088","14129"
"07.10.2020 10:15 - 07.10.2020 10:30","13901","14027"
"07.10.2020 10:30 - 07.10.2020 10:45","13690","13974"
"07.10.2020 10:45 - 07.10.2020 11:00","13564","13967"
"07.10.2020 11:00 - 07.10.2020 11:15","13503","13928"
"07.10.2020 11:15 - 07.10.2020 11:30","13439","13874"
"07.10.2020 11:30 - 07.10.2020 11:45","13319","13888"
"07.10.2020 11:45 - 07.10.2020 12:00","13175","13903"
"07.10.2020 12:00 - 07.10.2020 12:15","13011","13857"
"07.10.2020 12:15 - 07.10.2020 12:30","12834","13782"
"07.10.2020 12:30 - 07.10.2020 12:45","12698","13774"
"07.10.2020 12:45 - 07.10.2020 13:00","12662","13755"
"07.10.2020 13:00 - 07.10.2020 13:15","12659","13646"
"07.10.2020 13:15 - 07.10.2020 13:30","12722","13615"
"07.10.2020 13:30 - 07.10.2020 13:45","12798","13521"
"07.10.2020 13:45 - 07.10.2020 14:00","12782","13397"
"07.10.2020 14:00 - 07.10.2020 14:15","12827","13275"
"07.10.2020 14:15 - 07.10.2020 14:30","12948","13203"
"07.10.2020 14:30 - 07.10.2020 14:45","13040","13161"
"07.10.2020 14:45 - 07.10.2020 15:00","13108","13206"
"07.10.2020 15:00 - 07.10.2020 15:15","13231","13213"
"07.10.2020 15:15 - 07.10.2020 15:30","13371","13330"
"07.10.2020 15:30 - 07.10.2020 15:45","13535","13399"
"07.10.2020 15:45 - 07.10.2020 16:00","13675","13383"
"07.10.2020 16:00 - 07.10.2020 16:15","13779","13430"
"07.10.2020 16:15 - 07.10.2020 16:30","13928","13503"
"07.10.2020 16:30 - 07.10.2020 16:45","14125","13680"
"07.10.2020 16:45 - 07.10.2020 17:00","14348","14042"
"07.10.2020 17:00 - 07.10.2020 17:15","14528","14256"
"07.10.2020 17:15 - 07.10.2020 17:30","14777","14611"
"07.10.2020 17:30 - 07.10.2020 17:45","14989","14787"
"07.10.2020 17:45 - 07.10.2020 18:00","15029","14832"
"07.10.2020 18:00 - 07.10.2020 18:15","14933","14551"
"07.10.2020 18:15 - 07.10.2020 18:30","14787","14467"
"07.10.2020 18:30 - 07.10.2020 18:45","14735","14489"
"07.10.2020 18:45 - 07.10.2020 19:00","14760","14557"
"07.10.2020 19:00 - 07.10.2020 19:15","14779","14647"
"07.10.2020 19:15 - 07.10.2020 19:30","14804","14874"
"07.10.2020 19:30 - 07.10.2020 19:45","14851","14802"
"07.10.2020 19:45 - 07.10.2020 20:00","14943","14776"
"07.10.2020 20:00 - 07.10.2020 20:15","15026","14546"
"07.10.2020 20:15 - 07.10.2020 20:30","14998","14382"
"07.10.2020 20:30 - 07.10.2020 20:45","14881","14144"
"07.10.2020 20:45 - 07.10.2020 21:00","14734","13990"
"07.10.2020 21:00 - 07.10.2020 21:15","14597","13778"
"07.10.2020 21:15 - 07.10.2020 21:30","14473","13567"
"07.10.2020 21:30 - 07.10.2020 21:45","14313","13367"
"07.10.2020 21:45 - 07.10.2020 22:00","14101","13159"
"07.10.2020 22:00 - 07.10.2020 22:15","13910","12907"
"07.10.2020 22:15 - 07.10.2020 22:30","13725","12624"
"07.10.2020 22:30 - 07.10.2020 22:45","13512","12389"
"07.10.2020 22:45 - 07.10.2020 23:00","13300","12221"
"07.10.2020 23:00 - 07.10.2020 23:15","13146","12032"
"07.10.2020 23:15 - 07.10.2020 23:30","13028","11844"
"07.10.2020 23:30 - 07.10.2020 23:45","12820","11636"
"07.10.2020 23:45 - 08.10.2020 00:00","12606","11461"
"08.10.2020 00:00 - 08.10.2020 00:15","12449","11274"
"08.10.2020 00:15 - 08.10.2020 00:30","12288","11128"
"08.10.2020 00:30 - 08.10.2020 00:45","12139","10976"
"08.10.2020 00:45 - 08.10.2020 01:00","11979","10803"
"08.10.2020 01:00 - 08.10.2020 01:15","11848","10693"
"08.10.2020 01:15 - 08.10.2020 01:30","11719","10618"
"08.10.2020 01:30 - 08.10.2020 01:45","11572","10528"
"08.10.2020 01:45 - 08.10.2020 02:00","11489","10451"
"08.10.2020 02:00 - 08.10.2020 02:15","11445","10365"
"08.10.2020 02:15 - 08.10.2020 02:30","11406","10384"
"08.10.2020 02:30 - 08.10.2020 02:45","11361","10340"
"08.10.2020 02:45 - 08.10.2020 03:00","11322","10348"
"08.10.2020 03:00 - 08.10.2020 03:15","11296","10371"
"08.10.2020 03:15 - 08.10.2020 03:30","11250","10414"
"08.10.2020 03:30 - 08.10.2020 03:45","11229","10382"
"08.10.2020 03:45 - 08.10.2020 04:00","11205","10413"
"08.10.2020 04:00 - 08.10.2020 04:15","11197","10425"
"08.10.2020 04:15 - 08.10.2020 04:30","11216","10449"
"08.10.2020 04:30 - 08.10.2020 04:45","11236","10459"
"08.10.2020 04:45 - 08.10.2020 05:00","11263","10493"
"08.10.2020 05:00 - 08.10.2020 05:15","11328","10614"
"08.10.2020 05:15 - 08.10.2020 05:30","11445","10717"
"08.10.2020 05:30 - 08.10.2020 05:45","11571","10883"
"08.10.2020 05:45 - 08.10.2020 06:00","11716","11054"
"08.10.2020 06:00 - 08.10.2020 06:15","11949","11391"
"08.10.2020 06:15 - 08.10.2020 06:30","12251","11714"
"08.10.2020 06:30 - 08.10.2020 06:45","12542","12022"
"08.10.2020 06:45 - 08.10.2020 07:00","12828","12414"
"08.10.2020 07:00 - 08.10.2020 07:15","13161","12935"
"08.10.2020 07:15 - 08.10.2020 07:30","13518","13380"
"08.10.2020 07:30 - 08.10.2020 07:45","13843","13843"
"08.10.2020 07:45 - 08.10.2020 08:00","14062","14161"
"08.10.2020 08:00 - 08.10.2020 08:15","14197","14498"
"08.10.2020 08:15 - 08.10.2020 08:30","14244","14610"
"08.10.2020 08:30 - 08.10.2020 08:45","14283","14725"
"08.10.2020 08:45 - 08.10.2020 09:00","14283","14935"
"08.10.2020 09:00 - 08.10.2020 09:15","14206","15023"
"08.10.2020 09:15 - 08.10.2020 09:30","14075","15106"
"08.10.2020 09:30 - 08.10.2020 09:45","13909","15113"
"08.10.2020 09:45 - 08.10.2020 10:00","13732","15106"
"08.10.2020 10:00 - 08.10.2020 10:15","13549","15045"
"08.10.2020 10:15 - 08.10.2020 10:30","13346","15006"
"08.10.2020 10:30 - 08.10.2020 10:45","13197","14919"
"08.10.2020 10:45 - 08.10.2020 11:00","13056","14944"
"08.10.2020 11:00 - 08.10.2020 11:15","12851","14927"
"08.10.2020 11:15 - 08.10.2020 11:30","12596","14926"
"08.10.2020 11:30 - 08.10.2020 11:45","12567","14909"
"08.10.2020 11:45 - 08.10.2020 12:00","12424","14861"
"08.10.2020 12:00 - 08.10.2020 12:15","12316","14832"
"08.10.2020 12:15 - 08.10.2020 12:30","12193","14735"
"08.10.2020 12:30 - 08.10.2020 12:45","12074","14708"
"08.10.2020 12:45 - 08.10.2020 13:00","12017","14729"
"08.10.2020 13:00 - 08.10.2020 13:15","12058","14822"
"08.10.2020 13:15 - 08.10.2020 13:30","12165","14850"
"08.10.2020 13:30 - 08.10.2020 13:45","12230","14809"
"08.10.2020 13:45 - 08.10.2020 14:00","12315","14829"
"08.10.2020 14:00 - 08.10.2020 14:15","12389","14796"
"08.10.2020 14:15 - 08.10.2020 14:30","12494","14884"
"08.10.2020 14:30 - 08.10.2020 14:45","12587","14881"
"08.10.2020 14:45 - 08.10.2020 15:00","12688","14898"
"08.10.2020 15:00 - 08.10.2020 15:15","12810","14860"
"08.10.2020 15:15 - 08.10.2020 15:30","12946","14893"
"08.10.2020 15:30 - 08.10.2020 15:45","13103","14925"
"08.10.2020 15:45 - 08.10.2020 16:00","13289","14986"
"08.10.2020 16:00 - 08.10.2020 16:15","13481","14935"
"08.10.2020 16:15 - 08.10.2020 16:30","13619","14971"
"08.10.2020 16:30 - 08.10.2020 16:45","13764","15026"
"08.10.2020 16:45 - 08.10.2020 17:00","13953","15183"
"08.10.2020 17:00 - 08.10.2020 17:15","14132","15326"
"08.10.2020 17:15 - 08.10.2020 17:30","14285","15497"
"08.10.2020 17:30 - 08.10.2020 17:45","14461","15519"
"08.10.2020 17:45 - 08.10.2020 18:00","14511","15474"
"08.10.2020 18:00 - 08.10.2020 18:15","14404","15143"
"08.10.2020 18:15 - 08.10.2020 18:30","14335","14970"
"08.10.2020 18:30 - 08.10.2020 18:45","14421","14941"
"08.10.2020 18:45 - 08.10.2020 19:00","14510","14963"
"08.10.2020 19:00 - 08.10.2020 19:15","14504","15023"
"08.10.2020 19:15 - 08.10.2020 19:30","14535","15067"
"08.10.2020 19:30 - 08.10.2020 19:45","14662","14989"
"08.10.2020 19:45 - 08.10.2020 20:00","14816","14900"
"08.10.2020 20:00 - 08.10.2020 20:15","14918","14683"
"08.10.2020 20:15 - 08.10.2020 20:30","14871","14495"
"08.10.2020 20:30 - 08.10.2020 20:45","14780","14258"
"08.10.2020 20:45 - 08.10.2020 21:00","14622","14122"
"08.10.2020 21:00 - 08.10.2020 21:15","14472","13842"
"08.10.2020 21:15 - 08.10.2020 21:30","14357","13611"
"08.10.2020 21:30 - 08.10.2020 21:45","14223","13363"
"08.10.2020 21:45 - 08.10.2020 22:00","14027","13160"
"08.10.2020 22:00 - 08.10.2020 22:15","13817","12884"
"08.10.2020 22:15 - 08.10.2020 22:30","13609","12723"
"08.10.2020 22:30 - 08.10.2020 22:45","13365","12533"
"08.10.2020 22:45 - 08.10.2020 23:00","13100","12331"
"08.10.2020 23:00 - 08.10.2020 23:15","12979","12189"
"08.10.2020 23:15 - 08.10.2020 23:30","12861","12031"
"08.10.2020 23:30 - 08.10.2020 23:45","12695","11865"
"08.10.2020 23:45 - 09.10.2020 00:00","12558","11635"
"09.10.2020 00:00 - 09.10.2020 00:15","12412","11440"
"09.10.2020 00:15 - 09.10.2020 00:30","12272","11279"
"09.10.2020 00:30 - 09.10.2020 00:45","12148","11117"
"09.10.2020 00:45 - 09.10.2020 01:00","12008","11017"
"09.10.2020 01:00 - 09.10.2020 01:15","11867","10910"
"09.10.2020 01:15 - 09.10.2020 01:30","11754","10839"
"09.10.2020 01:30 - 09.10.2020 01:45","11651","10751"
"09.10.2020 01:45 - 09.10.2020 02:00","11540","10681"
"09.10.2020 02:00 - 09.10.2020 02:15","11470","10658"
"09.10.2020 02:15 - 09.10.2020 02:30","11433","10643"
"09.10.2020 02:30 - 09.10.2020 02:45","11408","10607"
"09.10.2020 02:45 - 09.10.2020 03:00","11366","10579"
"09.10.2020 03:00 - 09.10.2020 03:15","11356","10587"
"09.10.2020 03:15 - 09.10.2020 03:30","11356","10594"
"09.10.2020 03:30 - 09.10.2020 03:45","11352","10578"
"09.10.2020 03:45 - 09.10.2020 04:00","11335","10539"
"09.10.2020 04:00 - 09.10.2020 04:15","11336","10594"
"09.10.2020 04:15 - 09.10.2020 04:30","11316","10663"
"09.10.2020 04:30 - 09.10.2020 04:45","11332","10630"
"09.10.2020 04:45 - 09.10.2020 05:00","11367","10704"
"09.10.2020 05:00 - 09.10.2020 05:15","11437","10830"
"09.10.2020 05:15 - 09.10.2020 05:30","11542","10941"
"09.10.2020 05:30 - 09.10.2020 05:45","11686","11096"
"09.10.2020 05:45 - 09.10.2020 06:00","11812","11234"
"09.10.2020 06:00 - 09.10.2020 06:15","12025","11610"
"09.10.2020 06:15 - 09.10.2020 06:30","12316","11919"
"09.10.2020 06:30 - 09.10.2020 06:45","12567","12241"
"09.10.2020 06:45 - 09.10.2020 07:00","12814","12646"
"09.10.2020 07:00 - 09.10.2020 07:15","13102","13166"
"09.10.2020 07:15 - 09.10.2020 07:30","13457","13663"
"09.10.2020 07:30 - 09.10.2020 07:45","13759","14020"
"09.10.2020 07:45 - 09.10.2020 08:00","13947","14241"
"09.10.2020 08:00 - 09.10.2020 08:15","14123","14522"
"09.10.2020 08:15 - 09.10.2020 08:30","14162","14634"
"09.10.2020 08:30 - 09.10.2020 08:45","14144","14708"
"09.10.2020 08:45 - 09.10.2020 09:00","14117","14791"
"09.10.2020 09:00 - 09.10.2020 09:15","14013","14839"
"09.10.2020 09:15 - 09.10.2020 09:30","13836","14778"
"09.10.2020 09:30 - 09.10.2020 09:45","13603","14725"
"09.10.2020 09:45 - 09.10.2020 10:00","13373","14630"
"09.10.2020 10:00 - 09.10.2020 10:15","13215","14558"
"09.10.2020 10:15 - 09.10.2020 10:30","12989","14331"
"09.10.2020 10:30 - 09.10.2020 10:45","12792","14249"
"09.10.2020 10:45 - 09.10.2020 11:00","12673","14114"
"09.10.2020 11:00 - 09.10.2020 11:15","12582","13908"
"09.10.2020 11:15 - 09.10.2020 11:30","12426","13744"
"09.10.2020 11:30 - 09.10.2020 11:45","12299","13532"
"09.10.2020 11:45 - 09.10.2020 12:00","12177","13479"
"09.10.2020 12:00 - 09.10.2020 12:15","12067","13457"
"09.10.2020 12:15 - 09.10.2020 12:30","11993","13473"
"09.10.2020 12:30 - 09.10.2020 12:45","11879","13473"
"09.10.2020 12:45 - 09.10.2020 13:00","11734","13382"
"09.10.2020 13:00 - 09.10.2020 13:15","11661","13347"
"09.10.2020 13:15 - 09.10.2020 13:30","11626","13308"
"09.10.2020 13:30 - 09.10.2020 13:45","11643","13268"
"09.10.2020 13:45 - 09.10.2020 14:00","11719","13239"
"09.10.2020 14:00 - 09.10.2020 14:15","11787","13173"
"09.10.2020 14:15 - 09.10.2020 14:30","11830","13110"
"09.10.2020 14:30 - 09.10.2020 14:45","11886","12968"
"09.10.2020 14:45 - 09.10.2020 15:00","11953","12957"
"09.10.2020 15:00 - 09.10.2020 15:15","12109","12939"
"09.10.2020 15:15 - 09.10.2020 15:30","12245","13055"
"09.10.2020 15:30 - 09.10.2020 15:45","12419","13163"
"09.10.2020 15:45 - 09.10.2020 16:00","12581","13136"
"09.10.2020 16:00 - 09.10.2020 16:15","12690","13127"
"09.10.2020 16:15 - 09.10.2020 16:30","12814","13126"
"09.10.2020 16:30 - 09.10.2020 16:45","12967","13275"
"09.10.2020 16:45 - 09.10.2020 17:00","13194","13502"
"09.10.2020 17:00 - 09.10.2020 17:15","13454","13763"
"09.10.2020 17:15 - 09.10.2020 17:30","13750","14026"
"09.10.2020 17:30 - 09.10.2020 17:45","14027","14255"
"09.10.2020 17:45 - 09.10.2020 18:00","14192","14461"
"09.10.2020 18:00 - 09.10.2020 18:15","14237","14287"
"09.10.2020 18:15 - 09.10.2020 18:30","14166","14236"
"09.10.2020 18:30 - 09.10.2020 18:45","14151","14259"
"09.10.2020 18:45 - 09.10.2020 19:00","14184","14304"
"09.10.2020 19:00 - 09.10.2020 19:15","14189","14400"
"09.10.2020 19:15 - 09.10.2020 19:30","14116","14530"
"09.10.2020 19:30 - 09.10.2020 19:45","14169","14442"
"09.10.2020 19:45 - 09.10.2020 20:00","14231","14378"
"09.10.2020 20:00 - 09.10.2020 20:15","14253","14191"
"09.10.2020 20:15 - 09.10.2020 20:30","14128","13970"
"09.10.2020 20:30 - 09.10.2020 20:45","14000","13750"
"09.10.2020 20:45 - 09.10.2020 21:00","13869","13610"
"09.10.2020 21:00 - 09.10.2020 21:15","13700","13384"
"09.10.2020 21:15 - 09.10.2020 21:30","13561","13237"
"09.10.2020 21:30 - 09.10.2020 21:45","13390","13036"
"09.10.2020 21:45 - 09.10.2020 22:00","13185","12792"
"09.10.2020 22:00 - 09.10.2020 22:15","13045","12573"
"09.10.2020 22:15 - 09.10.2020 22:30","12896","12437"
"09.10.2020 22:30 - 09.10.2020 22:45","12742","12302"
"09.10.2020 22:45 - 09.10.2020 23:00","12577","12126"
"09.10.2020 23:00 - 09.10.2020 23:15","12484","11995"
"09.10.2020 23:15 - 09.10.2020 23:30","12410","11822"
"09.10.2020 23:30 - 09.10.2020 23:45","12261","11660"
"09.10.2020 23:45 - 10.10.2020 00:00","12111","11491"
"10.10.2020 00:00 - 10.10.2020 00:15","12389","11260"
"10.10.2020 00:15 - 10.10.2020 00:30","12288","11036"
"10.10.2020 00:30 - 10.10.2020 00:45","12172","10899"
"10.10.2020 00:45 - 10.10.2020 01:00","12037","10763"
"10.10.2020 01:00 - 10.10.2020 01:15","11904","10655"
"10.10.2020 01:15 - 10.10.2020 01:30","11750","10563"
"10.10.2020 01:30 - 10.10.2020 01:45","11623","10463"
"10.10.2020 01:45 - 10.10.2020 02:00","11519","10338"
"10.10.2020 02:00 - 10.10.2020 02:15","11437","10275"
"10.10.2020 02:15 - 10.10.2020 02:30","11394","10239"
"10.10.2020 02:30 - 10.10.2020 02:45","11365","10165"
"10.10.2020 02:45 - 10.10.2020 03:00","11317","10116"
"10.10.2020 03:00 - 10.10.2020 03:15","11295","10102"
"10.10.2020 03:15 - 10.10.2020 03:30","11285","10077"
"10.10.2020 03:30 - 10.10.2020 03:45","11265","10046"
"10.10.2020 03:45 - 10.10.2020 04:00","11227","10012"
"10.10.2020 04:00 - 10.10.2020 04:15","11218","10028"
"10.10.2020 04:15 - 10.10.2020 04:30","11217","10005"
"10.10.2020 04:30 - 10.10.2020 04:45","11232","10015"
"10.10.2020 04:45 - 10.10.2020 05:00","11243","10016"
"10.10.2020 05:00 - 10.10.2020 05:15","11248","10052"
"10.10.2020 05:15 - 10.10.2020 05:30","11272","10056"
"10.10.2020 05:30 - 10.10.2020 05:45","11289","10092"
"10.10.2020 05:45 - 10.10.2020 06:00","11317","10139"
"10.10.2020 06:00 - 10.10.2020 06:15","11402","10322"
"10.10.2020 06:15 - 10.10.2020 06:30","11544","10445"
"10.10.2020 06:30 - 10.10.2020 06:45","11638","10595"
"10.10.2020 06:45 - 10.10.2020 07:00","11712","10712"
"10.10.2020 07:00 - 10.10.2020 07:15","11809","10960"
"10.10.2020 07:15 - 10.10.2020 07:30","11961","11186"
"10.10.2020 07:30 - 10.10.2020 07:45","12108","11324"
"10.10.2020 07:45 - 10.10.2020 08:00","12211","11434"
"10.10.2020 08:00 - 10.10.2020 08:15","12278","11586"
"10.10.2020 08:15 - 10.10.2020 08:30","12337","11757"
"10.10.2020 08:30 - 10.10.2020 08:45","12398","11823"
"10.10.2020 08:45 - 10.10.2020 09:00","12457","11878"
"10.10.2020 09:00 - 10.10.2020 09:15","12454","11889"
"10.10.2020 09:15 - 10.10.2020 09:30","12364","11842"
"10.10.2020 09:30 - 10.10.2020 09:45","12273","11701"
"10.10.2020 09:45 - 10.10.2020 10:00","12193","11595"
"10.10.2020 10:00 - 10.10.2020 10:15","12101","11439"
"10.10.2020 10:15 - 10.10.2020 10:30","11957","11263"
"10.10.2020 10:30 - 10.10.2020 10:45","11778","11116"
"10.10.2020 10:45 - 10.10.2020 11:00","11599","11027"
"10.10.2020 11:00 - 10.10.2020 11:15","11437","10934"
"10.10.2020 11:15 - 10.10.2020 11:30","11294","10874"
"10.10.2020 11:30 - 10.10.2020 11:45","11196","10902"
"10.10.2020 11:45 - 10.10.2020 12:00","11124","10992"
"10.10.2020 12:00 - 10.10.2020 12:15","11103","11033"
"10.10.2020 12:15 - 10.10.2020 12:30","11097","11069"
"10.10.2020 12:30 - 10.10.2020 12:45","11081","11097"
"10.10.2020 12:45 - 10.10.2020 13:00","11060","11133"
"10.10.2020 13:00 - 10.10.2020 13:15","11057","11186"
"10.10.2020 13:15 - 10.10.2020 13:30","11095","11273"
"10.10.2020 13:30 - 10.10.2020 13:45","11140","11311"
"10.10.2020 13:45 - 10.10.2020 14:00","11183","11410"
"10.10.2020 14:00 - 10.10.2020 14:15","11223","11579"
"10.10.2020 14:15 - 10.10.2020 14:30","11251","11706"
"10.10.2020 14:30 - 10.10.2020 14:45","11286","11886"
"10.10.2020 14:45 - 10.10.2020 15:00","11334","12035"
"10.10.2020 15:00 - 10.10.2020 15:15","11365","12085"
"10.10.2020 15:15 - 10.10.2020 15:30","11408","12244"
"10.10.2020 15:30 - 10.10.2020 15:45","11436","12338"
"10.10.2020 15:45 - 10.10.2020 16:00","11515","12421"
"10.10.2020 16:00 - 10.10.2020 16:15","11617","12564"
"10.10.2020 16:15 - 10.10.2020 16:30","11756","12702"
"10.10.2020 16:30 - 10.10.2020 16:45","11947","12933"
